2016-12-01 22:41:01,2016-11-30 23:00:00,62.4166666667,51,2016-12-01 22:41:01,82,2016-12-01 05:11:01,4.11458333333,1.0,2016-12-01 04:11:01,6.3,2016-12-01 19:41:01,44.6041666667,41,2016-12-01 21:41:01,49,2016-11-30 23:11:01,21.7666666667,21.6,2016-12-01 03:41:01,22.0,2016-12-01 18:11:01,999.89375,993.1,2016-12-01 22:41:01,1004.9,2016-12-01 00:11:01,1018.79375,1012.0,2016-12-01 22:41:01,1023.8,2016-12-01 00:11:01,8.37291666667,15.6,2016-12-01 22:41:01,13.4489806545,197.4
2016-12-02 22:41:01,2016-12-01 23:00:00,59.7708333333,48,2016-12-02 13:41:01,77,2016-12-02 08:41:01,4.875,1.0,2016-12-02 22:41:01,7.0,2016-12-02 13:11:01,41.7916666667,39,2016-12-02 05:41:01,47,2016-12-02 21:11:01,21.83125,21.5,2016-12-02 04:41:01,22.2,2016-12-02 19:41:01,994.845833333,988.4,2016-12-02 05:41:01,1002.0,2016-12-02 22:41:01,1013.74583333,1007.3,2016-12-02 05:41:01,1020.9,2016-12-02 22:41:01,6.81666666667,23.1,2016-12-02 01:11:01,14.1245532597,1001.7
2016-12-03 22:42:01,2016-12-02 23:00:00,66.5217391304,49,2016-12-03 14:12:01,77,2016-12-03 20:12:01,0.608695652174,-3.6,2016-12-03 22:42:01,5.3,2016-12-03 13:42:01,44.3125,38,2016-12-03 06:11:01,48,2016-12-03 17:42:01,22.21875,21.6,2016-12-03 06:11:01,22.6,2016-12-03 13:12:01,1005.54791667,1002.2,2016-12-02 23:41:01,1008.7,2016-12-03 22:12:01,1024.44791667,1021.1,2016-12-02 23:41:01,1027.6,2016-12-03 22:12:01,1.55217391304,6.8,2016-12-03 11:42:01,14.0858638464,0.0
2016-12-04 22:42:01,2016-12-03 23:00:00,76.4791666667,64,2016-12-04 11:12:01,82,2016-12-04 08:42:01,-2.32083333333,-5.8,2016-12-04 06:12:01,2.1,2016-12-04 12:12:01,45.3541666667,40,2016-12-04 11:42:01,48,2016-12-03 23:12:01,22.16875,21.8,2016-12-04 07:42:01,22.3,2016-12-04 17:42:01,1010.49791667,1008.5,2016-12-03 23:12:01,1012.4,2016-12-04 22:12:01,1029.39791667,1027.4,2016-12-03 23:12:01,1031.3,2016-12-04 22:12:01,0.7625,3.1,2016-12-04 12:42:01,2.51584351618,0.0
2016-12-05 22:42:01,2016-12-04 23:00:00,75.9583333333,60,2016-12-05 09:42:01,82,2016-12-05 16:12:01,-1.35,-3.4,2016-12-05 01:42:01,3.3,2016-12-05 11:12:01,46.5833333333,44,2016-12-05 13:42:01,49,2016-12-04 23:42:01,22.1395833333,22.0,2016-12-05 07:12:01,22.2,2016-12-05 16:12:01,1010.08541667,1009.0,2016-12-05 22:42:01,1011.9,2016-12-04 23:12:01,1028.98541667,1027.9,2016-12-05 22:42:01,1030.8,2016-12-04 23:12:01,1.47708333333,5.1,2016-12-05 16:42:01,14.6868888739,0.299999999999
2016-12-06 22:42:01,2016-12-05 23:00:00,71.8958333333,55,2016-12-06 13:12:01,81,2016-12-06 07:12:01,-0.491666666667,-1.7,2016-12-06 06:42:01,2.0,2016-12-06 12:12:01,44.5625,39,2016-12-06 14:12:01,47,2016-12-05 23:12:01,22.1333333333,22.0,2016-12-06 05:42:01,22.3,2016-12-06 19:42:01,1011.04791667,1008.4,2016-12-06 03:42:01,1015.5,2016-12-06 22:42:01,1029.94791667,1027.3,2016-12-06 03:42:01,1034.4,2016-12-06 22:42:01,2.87083333333,8.2,2016-12-06 18:42:01,14.56799549,0.0
2016-12-07 22:42:01,2016-12-06 23:00:00,74.6458333333,56,2016-12-07 10:12:01,85,2016-12-07 22:42:01,0.485416666667,-2.1,2016-12-07 06:42:01,5.8,2016-12-07 10:12:01,45.4583333333,42,2016-12-07 05:42:01,49,2016-12-07 20:12:01,22.15625,22.0,2016-12-07 06:12:01,22.3,2016-12-07 15:12:01,1017.20625,1015.2,2016-12-06 23:12:01,1019.0,2016-12-07 08:42:01,1036.10625,1034.1,2016-12-06 23:12:01,1037.9,2016-12-07 08:42:01,1.66666666667,5.4,2016-12-07 01:42:01,12.6850600265,0.0
2016-12-08 22:42:01,2016-12-07 23:00:00,89.0833333333,85,2016-12-08 14:42:01,92,2016-12-08 06:12:01,-1.275,-1.9,2016-12-08 22:42:01,-0.5,2016-12-08 12:42:01,45.8333333333,44,2016-12-08 09:42:01,48,2016-12-08 11:12:01,22.1895833333,22.0,2016-12-08 02:42:01,22.5,2016-12-08 16:42:01,1014.7,1011.6,2016-12-08 19:42:01,1017.1,2016-12-07 23:42:01,1033.6,1030.5,2016-12-08 19:42:01,1036.0,2016-12-07 23:42:01,2.40208333333,5.8,2016-12-08 15:42:01,7.6106533186,0.0
2016-12-09 22:42:01,2016-12-08 23:00:00,67.6666666667,31,2016-12-09 13:42:01,94,2016-12-09 09:42:01,3.63541666667,-3.5,2016-12-09 07:12:01,10.9,2016-12-09 14:12:01,45.75,44,2016-12-09 14:12:01,48,2016-12-09 19:12:01,22.15,22.1,2016-12-09 06:42:01,22.2,2016-12-09 08:12:01,1009.11041667,1007.6,2016-12-09 13:42:01,1011.0,2016-12-08 23:12:01,1028.01041667,1026.5,2016-12-09 13:42:01,1029.9,2016-12-08 23:12:01,2.36086956522,9.9,2016-12-09 10:42:01,14.3787927099,1.5
2016-12-10 22:42:01,2016-12-09 23:00:00,57.8863636364,43,2016-12-10 13:12:01,78,2016-12-10 02:42:01,8.65,2.9,2016-12-10 04:12:01,13.6,2016-12-10 13:12:01,48.0,48,2016-12-10 22:42:01,48,2016-12-09 23:12:01,22.3625,22.0,2016-12-10 05:42:01,22.8,2016-12-10 16:12:01,1004.9125,1001.8,2016-12-10 20:42:01,1008.8,2016-12-09 23:12:01,1023.8125,1020.7,2016-12-10 20:42:01,1027.7,2016-12-09 23:12:01,2.54347826087,6.1,2016-12-10 12:12:01,13.7300649644,0.0
