2016-11-01 22:40:01,2016-10-31 23:00:00,68.0625,41,2016-11-01 14:10:01,88,2016-11-01 22:10:01,10.1770833333,6.5,2016-11-01 21:40:01,16.6,2016-11-01 11:10:01,54.0,52,2016-11-01 07:10:01,57,2016-11-01 13:10:01,22.78125,22.5,2016-11-01 07:40:01,23.2,2016-11-01 17:40:01,1001.60833333,995.0,2016-11-01 22:40:01,1006.4,2016-10-31 23:10:01,1020.50833333,1013.9,2016-11-01 22:40:01,1025.3,2016-10-31 23:10:01,1.18958333333,4.1,2016-11-01 01:10:01,10.5886895814,0.0
2016-11-02 22:40:01,2016-11-01 23:00:00,76.5833333333,65,2016-11-02 08:40:01,90,2016-11-02 01:10:01,8.38333333333,5.8,2016-11-02 00:40:01,11.6,2016-11-02 08:40:01,54.5416666667,53,2016-11-02 07:40:01,57,2016-11-02 19:40:01,22.2666666667,21.8,2016-11-02 22:40:01,22.4,2016-11-02 08:10:01,994.627083333,993.0,2016-11-02 04:10:01,997.1,2016-11-02 22:40:01,1013.52708333,1011.9,2016-11-02 04:10:01,1016.0,2016-11-02 22:40:01,2.38541666667,10.2,2016-11-02 19:40:01,13.1051693089,2.4
2016-11-03 22:40:01,2016-11-02 23:00:00,62.3333333333,40,2016-11-03 13:40:01,82,2016-11-03 06:40:01,6.13958333333,-0.3,2016-11-03 22:40:01,10.2,2016-11-03 13:10:01,51.3333333333,49,2016-11-03 07:40:01,55,2016-11-02 23:10:01,22.0229166667,21.7,2016-11-03 07:40:01,22.5,2016-11-03 18:10:01,1000.87916667,996.6,2016-11-03 02:40:01,1004.7,2016-11-03 20:40:01,1019.77916667,1015.5,2016-11-03 02:40:01,1023.6,2016-11-03 20:40:01,2.46875,8.2,2016-11-03 02:40:01,14.4558890044,0.9
2016-11-04 22:40:01,2016-11-03 23:00:00,74.6458333333,61,2016-11-04 15:10:01,87,2016-11-04 11:40:01,3.31875,-1.9,2016-11-04 02:40:01,9.9,2016-11-04 14:40:01,51.8125,51,2016-11-04 09:10:01,53,2016-11-04 10:40:01,21.8729166667,21.7,2016-11-04 22:40:01,22.0,2016-11-04 08:10:01,999.94375,995.2,2016-11-04 22:40:01,1004.2,2016-11-03 23:10:01,1018.84375,1014.1,2016-11-04 22:40:01,1023.1,2016-11-03 23:10:01,2.04375,6.5,2016-11-04 17:40:01,6.00670575815,0.0
2016-11-05 22:40:01,2016-11-04 23:00:00,80.5208333333,73,2016-11-05 15:10:01,90,2016-11-05 20:40:01,6.18333333333,3.0,2016-11-05 01:40:01,9.8,2016-11-05 14:40:01,52.2083333333,52,2016-11-05 17:40:01,53,2016-11-05 18:10:01,21.6979166667,21.6,2016-11-05 03:10:01,21.8,2016-11-05 08:10:01,987.9625,979.3,2016-11-05 22:40:01,995.2,2016-11-04 23:10:01,1006.8625,998.2,2016-11-05 22:40:01,1014.1,2016-11-04 23:10:01,2.85208333333,7.1,2016-11-05 08:10:01,6.15924328687,0.0
2016-11-06 22:40:01,2016-11-05 23:00:00,88.5416666667,84,2016-11-06 21:10:01,92,2016-11-06 06:10:01,6.40833333333,4.7,2016-11-06 21:40:01,8.4,2016-11-06 12:40:01,50.9583333333,47,2016-11-06 07:10:01,53,2016-11-05 23:10:01,21.5479166667,21.2,2016-11-06 06:40:01,21.7,2016-11-06 14:10:01,980.435416667,979.1,2016-11-06 13:40:01,982.5,2016-11-06 22:40:01,999.335416667,998.0,2016-11-06 13:40:01,1001.4,2016-11-06 22:40:01,2.85625,7.5,2016-11-05 23:40:01,13.9054847296,10.5
2016-11-07 22:40:01,2016-11-06 23:00:00,76.6875,61,2016-11-07 14:40:01,91,2016-11-07 00:10:01,5.03958333333,2.4,2016-11-07 22:40:01,7.6,2016-11-07 09:10:01,51.7291666667,50,2016-11-07 04:40:01,53,2016-11-07 15:10:01,21.7270833333,21.6,2016-11-07 04:10:01,21.9,2016-11-07 08:40:01,987.333333333,982.9,2016-11-07 01:10:01,991.4,2016-11-07 20:10:01,1006.23333333,1001.8,2016-11-07 01:10:01,1010.3,2016-11-07 20:10:01,2.51458333333,7.1,2016-11-06 23:40:01,13.1337251244,0.3
2016-11-08 22:40:01,2016-11-07 23:00:00,79.1666666667,64,2016-11-08 14:40:01,86,2016-11-08 05:10:01,2.37291666667,0.1,2016-11-08 05:10:01,6.3,2016-11-08 14:40:01,51.3541666667,50,2016-11-08 06:40:01,53,2016-11-08 20:40:01,21.7395833333,21.7,2016-11-08 22:40:01,21.9,2016-11-08 08:10:01,990.989583333,990.0,2016-11-08 05:40:01,992.1,2016-11-08 19:40:01,1009.88958333,1008.9,2016-11-08 05:40:01,1011.0,2016-11-08 19:40:01,1.325,5.1,2016-11-08 21:40:01,13.9569285569,0.0
2016-11-09 22:40:01,2016-11-08 23:00:00,72.3541666667,42,2016-11-09 14:10:01,89,2016-11-09 03:40:01,2.675,-0.2,2016-11-09 03:40:01,9.0,2016-11-09 12:10:01,49.9791666667,49,2016-11-09 18:40:01,52,2016-11-08 23:10:01,21.95625,21.5,2016-11-09 04:40:01,22.3,2016-11-09 14:10:01,989.554166667,988.1,2016-11-09 22:10:01,991.7,2016-11-08 23:10:01,1008.45416667,1007.0,2016-11-09 22:10:01,1010.6,2016-11-08 23:10:01,1.81875,5.8,2016-11-09 02:10:01,14.6319335011,0.3
2016-11-10 22:40:01,2016-11-09 23:00:00,76.0625,53,2016-11-10 13:40:01,90,2016-11-10 07:10:01,4.08333333333,-0.1,2016-11-10 01:40:01,10.3,2016-11-10 13:10:01,50.3125,49,2016-11-10 17:10:01,51,2016-11-10 06:40:01,21.9020833333,21.7,2016-11-10 22:40:01,22.0,2016-11-10 08:10:01,989.504166667,987.8,2016-11-10 02:10:01,992.4,2016-11-10 22:10:01,1008.40416667,1006.7,2016-11-10 02:10:01,1011.3,2016-11-10 22:10:01,2.26041666667,13.9,2016-11-10 15:10:01,11.1942959784,1.8
