2017-02-24 00:02:00,5,42,23.9,81,6.5,978.8,1.4,1.7,6,6950.1,0
2017-02-24 00:07:00,5,42,23.9,80,6.9,978.6,1.0,1.4,10,6950.1,0
2017-02-24 00:12:00,5,42,23.9,74,8.3,978.8,1.4,2.4,12,6950.1,0
2017-02-24 00:17:00,5,42,23.9,64,9.9,978.8,2.0,3.1,10,6950.1,0
2017-02-24 00:22:00,5,42,23.9,52,11.5,978.5,2.4,4.1,10,6950.1,0
2017-02-24 00:27:00,5,42,23.8,42,13.3,978.6,5.1,7.5,11,6950.1,0
2017-02-24 00:32:00,5,42,23.8,33,14.4,978.7,5.4,7.8,10,6950.1,0
2017-02-24 00:37:00,5,42,23.8,31,15.9,978.7,4.1,9.2,14,6950.1,0
2017-02-24 00:42:00,5,42,23.9,31,15.9,978.5,5.8,7.1,14,6950.1,0
2017-02-24 00:47:00,5,42,23.9,30,16.2,978.5,7.5,10.2,10,6950.1,0
2017-02-24 00:52:00,5,42,23.8,29,16.7,978.4,7.8,10.2,13,6950.1,0
2017-02-24 00:57:00,5,42,23.8,30,16.5,978.7,8.5,12.2,10,6950.1,0
2017-02-24 01:02:00,5,42,23.7,30,16.4,978.6,8.2,9.9,10,6950.1,0
2017-02-24 01:07:00,5,42,23.7,30,16.4,978.5,8.2,9.9,10,6950.1,0
2017-02-24 01:12:00,5,42,23.7,30,15.5,978.7,7.1,9.2,12,6950.1,0
2017-02-24 01:17:00,5,42,23.7,30,15.6,978.6,6.1,7.8,11,6950.1,0
2017-02-24 01:22:00,5,42,23.7,31,15.2,978.9,6.1,7.8,14,6950.1,0
2017-02-24 01:27:00,5,42,23.6,31,15.1,978.5,6.5,9.5,14,6950.1,0
2017-02-24 01:32:00,5,42,23.6,32,15.1,978.7,7.8,11.2,14,6950.1,0
2017-02-24 01:37:00,5,42,23.6,31,15.3,978.5,7.8,11.2,12,6950.1,0
2017-02-24 01:42:00,5,42,23.5,32,15.2,978.8,7.8,10.2,10,6950.1,0
2017-02-24 01:47:00,5,42,23.5,32,15.0,978.7,7.1,9.9,10,6950.1,0
