2017-03-02 00:59:00,42,23.9,64,2.4,989.9,1008.8,-1.1,0.541666666667,1.7,4.72407960068,0.0
2017-03-02 01:59:00,42,23.8,59,2.9,989.3,1008.2,-1.4,0.908333333333,2.4,5.66650465722,0.0
2017-03-02 02:59:00,41,23.5,64,3.1,988.8,1007.7,-1.8,1.84166666667,3.4,6.20661787623,0.0
2017-03-02 03:59:00,41,23.4,67,3.2,988.9,1007.8,-1.0,1.05833333333,2.0,5.707741164,0.0
2017-03-02 04:59:00,42,23.2,72,3.2,989.5,1008.4,0.2,0.966666666667,2.4,14.9109636084,0.0
2017-03-02 05:59:00,42,23.3,75,2.9,989.6,1008.5,0.8,0.775,2.0,3.25143883615,0.3
2017-03-02 06:59:00,42,23.1,79,4.5,990.2,1009.1,1.3,1.35,2.4,6.29666127139,0.0
2017-03-02 07:59:00,43,23.1,75,6.0,990.4,1009.3,0.9,1.54166666667,2.7,7.31201421812,0.0
2017-03-02 08:59:00,42,23.0,74,9.4,990.0,1008.9,0.4,1.56666666667,3.7,8.2922718028,0.0
2017-03-02 09:59:00,43,23.0,64,11.6,990.6,1009.5,0.4,5.2,11.2,13.086113439,0.3
2017-03-02 10:59:00,42,22.9,56,12.9,990.9,1009.8,0.5,7.925,16.3,12.8678611009,0.599999999999
2017-03-02 11:59:00,42,23.0,58,12.8,990.8,1009.7,0.8,7.025,12.9,13.0989904815,0.0
2017-03-02 12:59:00,42,23.0,52,12.5,991.8,1010.7,1.2,5.98333333333,12.9,10.971964711,0.0
2017-03-02 13:59:00,42,23.5,37,13.1,992.4,1011.3,1.5,6.99166666667,12.2,11.9851241464,0.3
2017-03-02 14:59:00,41,23.5,32,13.3,993.0,1011.9,2.2,8.83333333333,15.3,13.6998165276,0.0
2017-03-02 15:59:00,41,23.4,37,12.1,993.6,1012.5,1.8,6.1,12.2,13.1812548303,0.3
2017-03-02 16:59:00,41,23.4,43,11.1,994.5,1013.4,2.1,6.00833333333,12.6,13.203139486,0.0
2017-03-02 17:59:00,41,23.4,41,10.8,995.5,1014.4,2.5,4.5,9.5,12.7546453003,0.0
2017-03-02 18:59:00,41,23.5,43,10.5,996.2,1015.1,2.6,3.33333333333,7.8,13.3663801468,0.0
2017-03-02 19:59:00,42,23.4,53,8.4,997.1,1016.0,2.6,2.16363636364,4.4,12.9138367407,0.0
2017-03-02 20:59:00,42,23.4,51,8.0,997.7,1016.6,2.2,1.725,3.4,12.914091795,0.0
2017-03-02 21:59:00,42,23.7,49,6.5,998.3,1017.2,2.1,1.41818181818,2.7,13.0089996019,0.0
2017-03-02 22:59:00,39,24.1,47,6.6,998.8,1017.7,1.7,0.866666666667,2.7,12.8837967489,0.0
2017-03-02 23:59:00,39,24.3,43,6.6,999.2,1018.1,1.5,2.225,3.7,12.3237927876,0.0
