2016-10-28 00:10:01,30,57,21.7,74,7.0,1014.3,1033.2,1.4,2.0,14,4500.3,0
2016-10-28 00:40:01,30,57,21.7,81,6.7,1014.1,1033.0,0.7,1.4,13,4500.3,0
2016-10-28 01:10:01,30,57,21.7,85,6.7,1014.1,1033.0,0.7,1.0,14,4500.3,0
2016-10-28 01:40:01,30,57,21.7,83,6.7,1013.7,1032.6,0.7,1.4,14,4500.3,0
2016-10-28 02:10:01,30,57,21.8,84,6.3,1013.4,1032.3,0.3,0.7,2,4500.3,0
2016-10-28 02:40:01,30,57,21.8,86,7.0,1013.6,1032.5,1.4,1.7,0,4500.3,0
2016-10-28 03:10:01,30,57,21.8,85,7.1,1013.7,1032.6,1.4,2.4,14,4500.3,0
2016-10-28 03:40:01,30,57,21.8,87,7.6,1014.1,1033.0,0.3,0.7,14,4500.3,0
2016-10-28 04:10:01,30,57,21.8,86,7.9,1013.9,1032.8,0.7,1.0,0,4500.3,0
2016-10-28 04:40:01,30,57,21.8,85,6.5,1014.0,1032.9,0.0,0.0,8,4500.3,0
2016-10-28 05:10:01,30,57,21.9,87,5.8,1013.4,1032.3,0.7,1.0,6,4500.3,0
2016-10-28 05:40:01,30,57,21.9,88,4.0,1013.7,1032.6,1.0,1.7,0,4500.3,0
2016-10-28 06:10:01,30,56,22.0,89,4.2,1013.9,1032.8,0.0,0.0,8,4500.3,0
2016-10-28 06:40:01,30,56,22.0,89,5.5,1014.5,1033.4,0.0,0.0,4,4500.3,0
2016-10-28 07:10:01,30,56,22.0,82,7.8,1014.5,1033.4,0.0,0.3,8,4500.3,0
2016-10-28 07:40:01,30,56,22.0,72,8.9,1014.6,1033.5,0.7,1.0,8,4500.3,0
2016-10-28 08:10:01,30,56,22.0,67,10.1,1014.3,1033.2,1.0,1.7,8,4500.3,0
2016-10-28 08:40:01,30,56,22.0,70,10.4,1014.3,1033.2,0.7,1.4,8,4500.3,0
2016-10-28 09:10:01,30,56,22.0,73,10.3,1014.3,1033.2,1.0,1.7,6,4500.3,0
2016-10-28 09:40:01,30,56,22.0,73,11.0,1014.0,1032.9,1.7,2.4,8,4500.3,0
2016-10-28 10:10:01,30,56,22.0,71,11.7,1013.6,1032.5,1.0,1.4,6,4500.3,0
2016-10-28 10:40:01,30,56,22.0,65,13.3,1013.6,1032.5,1.7,2.7,8,4500.3,0
2016-10-28 11:10:01,30,56,22.0,64,14.1,1013.2,1032.1,1.4,1.7,6,4500.3,0
2016-10-28 11:40:01,30,56,22.1,59,16.0,1012.7,1031.6,0.0,0.3,2,4500.3,0
2016-10-28 12:10:01,30,56,22.3,59,15.2,1012.7,1031.6,2.4,3.1,8,4500.3,0
2016-10-28 12:40:01,30,56,22.3,56,16.4,1012.1,1031.0,0.7,1.4,6,4500.3,0
2016-10-28 13:10:01,30,56,22.5,58,15.7,1011.7,1030.6,2.0,3.1,7,4500.3,0
2016-10-28 13:40:01,30,56,22.5,61,15.7,1011.8,1030.7,1.0,2.4,6,4500.3,0
2016-10-28 14:10:01,30,56,22.5,61,14.4,1011.4,1030.3,1.7,3.1,8,4500.3,0
2016-10-28 14:40:01,30,56,22.6,64,13.6,1011.5,1030.4,1.4,2.0,6,4500.3,0
2016-10-28 15:10:01,30,56,22.6,66,13.0,1011.1,1030.0,1.4,2.0,6,4500.3,0
2016-10-28 15:40:01,30,56,22.6,72,11.9,1011.3,1030.2,1.0,1.7,7,4500.3,0
2016-10-28 16:10:01,30,56,22.7,76,11.1,1011.4,1030.3,1.4,1.7,6,4500.3,0
2016-10-28 16:40:01,30,56,22.8,77,11.0,1011.5,1030.4,0.3,1.0,8,4500.3,0
2016-10-28 17:10:01,30,56,22.9,75,10.7,1011.3,1030.2,0.7,1.0,8,4500.3,0
2016-10-28 17:40:01,30,56,22.9,76,10.3,1011.1,1030.0,1.0,1.4,8,4500.3,0
2016-10-28 18:10:01,30,56,22.9,78,10.1,1011.5,1030.4,0.0,0.0,6,4500.3,0
2016-10-28 18:40:01,30,57,22.9,70,12.1,1011.6,1030.5,2.0,3.4,14,4500.3,0
2016-10-28 19:10:01,30,60,23.0,67,12.4,1011.4,1030.3,4.1,6.5,12,4500.3,0
2016-10-28 19:40:01,30,59,23.0,68,12.1,1011.5,1030.4,3.4,4.1,14,4500.3,0
2016-10-28 20:10:01,30,58,23.0,71,11.9,1011.6,1030.5,1.7,2.4,12,4500.3,0
2016-10-28 20:40:01,30,57,22.9,71,11.6,1011.5,1030.4,2.0,3.4,14,4500.3,0
2016-10-28 21:10:01,30,58,22.9,76,11.1,1011.4,1030.3,1.7,3.1,12,4500.3,0
2016-10-28 21:40:01,30,57,22.9,82,10.7,1011.4,1030.3,2.0,3.1,14,4500.6,0
2016-10-28 22:10:01,30,58,22.7,83,10.7,1011.3,1030.2,2.4,3.4,12,4500.9,0
2016-10-28 22:40:01,30,57,22.6,84,10.6,1011.4,1030.3,2.7,3.4,12,4501.2,0
2016-10-28 23:10:01,30,57,22.6,85,10.7,1011.2,1030.1,4.4,5.4,12,4501.2,0
2016-10-28 23:40:01,30,57,22.6,82,11.0,1011.1,1030.0,4.1,6.5,0,4501.2,0
