2016-12-27 00:44:01,51,22.5,50,6.0,1009.8,1028.7,3.0,6.65,9.5,15.0237914771,0.0
2016-12-27 01:44:01,50,22.5,51,5.5,1009.6,1028.5,1.7,4.8,6.5,14.0,0.0
2016-12-27 02:44:01,50,22.4,53,4.7,1009.5,1028.4,0.9,2.55,4.8,12.6685952888,0.0
2016-12-27 03:44:01,50,22.3,62,3.6,1009.8,1028.7,0.0,3.05,5.8,14.0,0.0
2016-12-27 04:44:01,50,22.3,63,3.4,1010.0,1028.9,0.4,3.4,5.4,14.0,0.0
2016-12-27 05:44:01,49,22.3,60,3.5,1009.9,1028.8,0.4,3.55,6.1,12.5718753968,0.0
2016-12-27 06:44:01,50,22.3,57,4.5,1010.0,1028.9,0.2,7.95,11.2,14.0,0.0
2016-12-27 07:44:01,49,22.3,55,4.7,1010.8,1029.7,0.8,2.85,5.1,13.3491076395,0.0
2016-12-27 08:44:01,50,22.4,52,5.1,1011.3,1030.2,1.4,5.65,8.5,12.1584797217,0.0
2016-12-27 09:44:01,50,22.4,52,5.3,1010.9,1029.8,0.9,10.0,13.9,14.0,2.7
2016-12-27 10:44:01,49,22.3,53,5.4,1011.0,1029.9,0.2,8.0,12.2,14.0,1.5
2016-12-27 11:44:01,49,22.3,54,5.9,1009.7,1028.6,-1.6,11.4,15.0,14.0,9.9
2016-12-27 12:44:01,48,22.3,52,6.2,1009.2,1028.1,-1.7,9.0,14.6,12.8244807871,13.2
2016-12-27 13:44:01,48,22.3,52,6.3,1009.2,1028.1,-1.8,7.15,11.6,15.1547080445,4.2
2016-12-27 14:44:01,49,22.3,55,5.6,1009.2,1028.1,-0.5,9.7,12.6,14.0,4.5
2016-12-27 15:44:01,50,22.3,57,5.6,1009.5,1028.4,0.3,7.45,11.2,14.0,3.3
2016-12-27 16:44:01,50,22.3,58,5.8,1010.5,1029.4,1.3,5.95,9.2,14.0,8.1
2016-12-27 17:44:01,50,22.3,60,5.5,1010.9,1029.8,1.7,3.95,5.4,14.0,0.0
2016-12-27 18:45:01,49,22.3,69,5.2,1011.0,1029.9,1.5,4.95,8.2,14.5153490924,1.5
2016-12-27 19:45:01,49,22.3,62,5.4,1011.3,1030.2,0.8,7.1,9.9,14.0,1.8
2016-12-27 20:45:01,49,22.4,69,4.8,1012.2,1031.1,1.3,6.8,11.6,13.4776538302,1.5
2016-12-27 21:45:01,48,22.3,66,5.2,1012.6,1031.5,1.6,4.6,7.8,13.4779776715,0.0
2016-12-27 22:45:01,48,22.3,65,5.3,1012.7,1031.6,1.4,3.7,6.8,14.0,0.3
2016-12-27 23:45:01,48,22.2,67,5.3,1012.0,1030.9,-0.2,4.6,9.9,13.9537002233,0.0
