2017-01-22 00:55:00,35,22.1,64,-5.9,1012.8,1031.7,-0.7,0.883333333333,2.0,4.10717147289,0.0
2017-01-22 01:55:00,35,22.0,66,-5.9,1013.0,1031.9,-0.2,0.716666666667,1.7,4.95640408856,0.0
2017-01-22 02:55:00,36,21.9,69,-5.6,1012.9,1031.8,0.0,1.25,3.1,4.92396667592,0.0
2017-01-22 03:55:00,35,22.1,70,-6.0,1012.7,1031.6,-0.0999999999999,1.91666666667,4.1,5.48918326637,0.0
2017-01-22 04:55:00,34,22.2,70,-5.7,1012.6,1031.5,-0.4,3.725,6.1,5.51371317893,0.0
2017-01-22 05:55:00,33,22.4,70,-6.2,1012.6,1031.5,-0.3,3.4,6.1,6.75427299721,0.0
2017-01-22 06:57:00,32,22.1,72,-6.2,1012.5,1031.4,-0.2,3.29166666667,5.1,7.35317278347,0.0
2017-01-22 07:57:00,32,21.8,66,-4.6,1012.7,1031.6,0.1,3.2,6.1,6.26990058876,0.0
2017-01-22 08:56:00,32,21.6,60,-2.8,1012.7,1031.6,0.1,4.23636363636,7.8,6.71598387474,0.0
2017-01-22 09:56:00,32,21.7,60,-1.2,1012.7,1031.6,0.2,5.15,8.8,6.16125336696,0.0
2017-01-22 10:57:00,31,22.0,53,-0.4,1012.3,1031.2,-0.4,5.7,8.8,6.29318138968,0.0
2017-01-22 11:57:00,33,21.8,51,0.4,1011.4,1030.3,-1.3,6.15,9.2,5.92642904386,0.0
2017-01-22 12:57:00,32,22.0,52,0.6,1011.1,1030.0,-1.6,6.09166666667,9.5,5.75362165684,0.0
2017-01-22 13:57:00,34,21.9,42,1.2,1010.7,1029.6,-1.6,5.46666666667,9.9,5.87768521492,0.0
2017-01-22 14:57:00,34,21.8,46,0.8,1010.8,1029.7,-0.6,4.86666666667,8.8,5.67430176003,0.0
2017-01-22 15:57:00,35,21.8,52,-0.7,1010.3,1029.2,-0.8,4.41666666667,7.8,5.81175495888,0.0
2017-01-22 16:57:00,35,22.0,56,-1.3,1010.4,1029.3,-0.3,3.725,7.5,5.77620132766,0.0
2017-01-22 17:57:00,33,22.0,55,-1.7,1010.2,1029.1,-0.6,4.075,7.1,6.15715171591,0.0
2017-01-22 18:57:00,34,22.0,53,-1.7,1009.9,1028.8,-0.4,4.175,6.8,5.9186842074,0.0
2017-01-22 19:57:00,34,22.1,49,-2.5,1009.6,1028.5,-0.8,6.15,9.9,5.5110737756,0.0
2017-01-22 20:57:00,33,22.0,51,-2.7,1008.9,1027.8,-1.3,6.84166666667,12.9,5.80387298496,0.0
2017-01-22 21:57:00,33,21.8,52,-3.0,1009.2,1028.1,-0.7,6.775,9.9,5.6607088016,0.0
2017-01-22 22:57:00,32,21.7,54,-3.3,1009.1,1028.0,-0.5,6.29166666667,10.5,6.12981289229,0.0
2017-01-22 23:57:00,32,21.5,59,-3.6,1009.2,1028.1,0.3,6.85,10.5,5.88651477134,0.0
