2016-12-13 00:12:01,30,48,22.0,58,-1.9,1010.5,1.4,2.0,0,5862.0,0
2016-12-13 00:42:01,30,48,22.0,58,-2.7,1010.6,0.7,1.0,0,5862.0,0
2016-12-13 01:12:01,30,48,22.0,57,-2.4,1010.6,2.0,2.4,0,5862.0,0
2016-12-13 01:42:01,30,48,22.0,55,-2.3,1010.4,2.7,3.7,0,5862.0,0
2016-12-13 02:12:01,30,48,22.0,54,-2.5,1010.5,0.7,1.4,2,5862.0,0
2016-12-13 02:42:01,30,48,22.0,60,-3.1,1010.9,1.0,1.4,14,5862.0,0
2016-12-13 03:12:01,30,48,22.0,55,-3.0,1010.8,0.3,0.7,0,5862.0,0
2016-12-13 03:42:01,30,47,22.0,57,-3.1,1011.0,0.7,1.4,14,5862.0,0
2016-12-13 04:12:01,30,47,22.0,55,-3.3,1011.0,1.4,1.7,11,5862.0,0
2016-12-13 04:42:01,30,47,22.0,58,-3.5,1011.2,0.3,0.7,12,5862.0,0
2016-12-13 05:12:01,30,47,22.0,61,-4.0,1010.9,0.7,1.0,0,5862.0,0
2016-12-13 05:42:01,30,47,22.0,65,-4.4,1010.8,1.0,1.4,0,5862.0,0
2016-12-13 06:12:01,30,48,21.9,67,-5.2,1010.9,0,0,0,5862.0,0
2016-12-13 06:42:01,30,47,22.0,69,-4.7,1010.9,0.7,1.0,2,5862.0,0
2016-12-13 07:12:01,30,47,22.0,66,-3.3,1011.3,1.4,1.7,0,5862.0,0
2016-12-13 07:42:01,30,47,22.0,64,-3.7,1011.2,1.4,1.7,2,5862.0,0
2016-12-13 08:12:01,30,47,22.0,65,-2.2,1011.9,0.7,1.0,0,5862.0,0
2016-12-13 08:42:01,30,46,22.0,63,-1.1,1011.9,0.7,1.4,2,5862.0,0
2016-12-13 09:12:01,30,46,22.0,59,0.5,1011.6,0,0,6,5862.0,0
2016-12-13 09:42:01,30,46,22.0,54,0.6,1011.5,2.0,2.4,6,5862.0,0
2016-12-13 10:12:01,30,46,22.0,53,0.3,1011.5,2.0,2.7,6,5862.0,0
2016-12-13 10:42:01,30,46,22.0,52,0.6,1011.1,1.4,2.4,8,5862.0,0
2016-12-13 11:12:01,30,46,22.0,53,0.4,1010.7,1.4,2.4,4,5862.0,0
2016-12-13 11:42:01,30,46,22.0,53,0,1010.5,2.0,2.7,6,5862.0,0
2016-12-13 12:12:01,30,46,22.0,54,0.6,1010.4,2.0,3.4,6,5862.0,0
2016-12-13 12:42:01,30,46,22.1,49,1.9,1010.5,2.4,3.1,8,5862.0,0
2016-12-13 13:12:01,30,46,22.1,40,2.1,1010.4,2.0,3.4,6,5862.0,0
2016-12-13 13:42:01,30,45,22.1,39,2.5,1009.9,2.7,3.7,5,5862.0,0
2016-12-13 14:12:01,30,46,22.1,44,2.4,1009.9,2.0,3.1,8,5862.0,0
2016-12-13 14:42:01,30,46,22.1,49,1.0,1009.7,1.4,2.0,6,5862.0,0
2016-12-13 15:12:01,30,46,22.0,55,0.1,1009.6,2.0,2.7,6,5862.0,0
2016-12-13 15:42:01,30,43,22.0,59,-0.2,1009.7,2.0,2.7,6,5862.0,0
2016-12-13 16:12:01,30,46,21.9,61,-0.6,1009.8,1.7,2.7,4,5862.0,0
2016-12-13 16:42:01,30,45,22.0,61,-0.8,1009.4,2.4,3.4,6,5862.0,0
2016-12-13 17:12:01,30,45,22.0,63,-1.1,1009.4,1.7,3.1,6,5862.0,0
2016-12-13 17:42:01,30,45,22.0,63,-1.1,1009.0,1.0,1.7,4,5862.0,0
2016-12-13 18:12:01,30,45,22.1,64,-1.5,1009.1,0.3,1.0,6,5862.0,0
2016-12-13 18:42:01,30,46,22.1,64,-1.6,1008.8,0.7,1.4,6,5862.0,0
2016-12-13 19:12:01,30,46,22.1,64,-1.5,1008.6,1.4,2.0,6,5862.0,0
2016-12-13 19:42:01,30,46,22.1,64,-1.6,1008.2,0,0.7,4,5862.0,0
2016-12-13 20:12:01,30,45,22.1,64,-1.6,1008.4,0,0.3,6,5862.0,0
2016-12-13 20:42:01,30,46,22.2,63,-1.5,1008.4,0.3,0.7,4,5862.0,0
2016-12-13 21:12:01,30,46,22.1,63,-1.5,1008.3,0.3,0.7,6,5862.0,0
2016-12-13 21:42:01,30,46,22.1,63,-1.4,1008.2,1.4,1.7,6,5862.0,0
2016-12-13 22:12:01,30,46,22.1,62,-1.4,1007.9,1.0,1.7,6,5862.0,0
2016-12-13 22:42:01,30,46,22.0,64,-1.6,1007.9,1.0,1.4,6,5862.0,0
2016-12-13 23:12:01,30,46,22.0,65,-1.8,1007.3,0.7,1.0,6,5862.0,0
2016-12-13 23:42:01,30,47,21.9,65,-2.0,1007.4,0,0.3,4,5862.0,0
