2016-12-18 00:12:01,30,45,22.3,74,0.3,1017.6,1036.5,3.4,5.4,14,5862.3,0
2016-12-18 00:42:01,30,45,22.3,75,0.2,1017.5,1036.4,4.1,5.4,14,5862.3,0
2016-12-18 01:12:01,30,45,22.2,76,0.2,1017.1,1036.0,3.7,5.4,14,5862.3,0
2016-12-18 01:42:01,30,45,22.2,76,0.4,1017.1,1036.0,2.0,3.7,14,5862.3,0
2016-12-18 02:12:01,30,45,22.2,76,0.4,1016.6,1035.5,2.7,3.7,0,5862.3,0
2016-12-18 02:42:01,30,45,22.2,76,0.5,1016.5,1035.4,2.0,3.1,0,5862.3,0
2016-12-18 03:12:01,30,45,22.2,75,0.6,1016.2,1035.1,2.4,3.1,14,5862.3,0
2016-12-18 03:42:01,30,45,22.2,75,0.5,1015.7,1034.6,2.0,3.1,14,5862.3,0
2016-12-18 04:12:01,30,45,22.2,74,0.6,1015.4,1034.3,3.1,4.1,14,5862.3,0
2016-12-18 04:42:01,30,45,22.2,73,0.8,1015.7,1034.6,1.4,2.0,2,5862.3,0
2016-12-18 05:12:01,30,45,22.2,74,0.6,1015.2,1034.1,1.0,1.4,1,5862.3,0
2016-12-18 05:42:01,30,45,22.2,75,0.7,1015.0,1033.9,1.0,1.7,0,5862.3,0
2016-12-18 06:12:01,30,45,22.2,74,0.8,1015.0,1033.9,1.4,2.0,0,5862.3,0
2016-12-18 06:42:01,30,45,22.2,74,0.8,1014.9,1033.8,1.0,1.7,0,5862.3,0
2016-12-18 07:12:01,30,45,22.2,75,0.8,1014.6,1033.5,0.3,0.7,10,5862.3,0
2016-12-18 07:42:01,30,44,22.2,73,1.1,1014.6,1033.5,1.7,2.4,14,5862.3,0
2016-12-18 08:12:01,30,45,22.2,73,0.8,1014.1,1033.0,1.4,2.0,9,5862.3,0
2016-12-18 08:42:01,30,45,22.2,75,0.8,1014.3,1033.2,1.4,2.0,11,5862.3,0
2016-12-18 09:12:01,30,45,22.2,76,0.8,1014.3,1033.2,0.7,1.0,8,5862.3,0
2016-12-18 09:42:01,30,44,22.2,77,0.8,1014.0,1032.9,1.4,1.7,6,5862.3,0
2016-12-18 10:12:01,30,44,22.2,,,1013.7,1032.6,,,,5862.3,2112
2016-12-18 10:42:01,30,45,22.2,74,1.1,1013.1,1032.0,2.4,3.1,8,5862.3,0
2016-12-18 11:12:01,30,45,22.2,,,1013.1,1032.0,,,,5862.3,2112
2016-12-18 11:42:01,30,45,22.2,75,1.2,1012.8,1031.7,1.4,2.0,6,5862.3,0
2016-12-18 12:12:01,30,45,22.2,75,1.3,1012.9,1031.8,1.4,1.7,6,5862.3,0
2016-12-18 12:42:01,30,45,22.2,75,1.3,1012.5,1031.4,0.7,1.4,8,5862.3,0
2016-12-18 13:12:01,30,47,22.3,75,1.5,1012.4,1031.3,0.7,1.0,8,5862.3,0
2016-12-18 13:42:01,30,48,22.3,76,1.8,1012.6,1031.5,0.0,0.0,12,5862.3,0
2016-12-18 14:12:01,30,47,22.3,76,1.3,1012.4,1031.3,0.3,0.7,6,5862.6,0
2016-12-18 14:42:01,30,47,22.3,79,1.1,1012.4,1031.3,0.0,0.0,6,5862.6,0
2016-12-18 15:12:01,30,47,22.4,80,1.1,1012.4,1031.3,0.0,0.0,14,5862.6,0
2016-12-18 15:42:01,30,47,22.3,81,0.8,1012.4,1031.3,0.7,1.4,7,5862.6,0
2016-12-18 16:12:01,30,46,22.3,82,0.7,1012.3,1031.2,0.7,1.4,6,5862.6,0
2016-12-18 16:42:01,30,46,22.3,82,0.6,1012.3,1031.2,0.7,1.0,6,5862.6,0
2016-12-18 17:12:01,30,46,22.3,83,0.4,1012.2,1031.1,0.7,1.4,6,5862.6,0
2016-12-18 17:42:01,30,46,22.3,83,0.3,1012.0,1030.9,1.0,1.7,6,5862.6,0
2016-12-18 18:12:01,30,46,22.3,84,0.2,1011.9,1030.8,1.0,1.7,6,5862.6,0
2016-12-18 18:42:01,30,46,22.3,85,0.1,1012.3,1031.2,0.7,1.4,6,5862.6,0
2016-12-18 19:12:01,30,46,22.3,86,0.0,1012.3,1031.2,0.7,1.4,6,5862.6,0
2016-12-18 19:42:01,30,46,22.3,87,-0.1,1012.5,1031.4,1.0,1.4,6,5862.6,0
2016-12-18 20:12:01,30,46,22.3,87,-0.1,1012.8,1031.7,1.4,1.7,6,5862.6,0
2016-12-18 20:42:01,30,46,22.3,88,-0.1,1012.9,1031.8,1.0,1.4,6,5862.6,0
2016-12-18 21:12:01,30,46,22.3,88,-0.1,1013.1,1032.0,0.7,1.4,6,5862.6,0
2016-12-18 21:42:01,30,46,22.3,87,0.0,1013.2,1032.1,0.7,1.0,6,5862.6,0
2016-12-18 22:12:01,30,46,22.3,88,0.0,1013.2,1032.1,1.4,1.7,6,5862.6,0
2016-12-18 22:42:01,30,46,22.3,88,0.0,1013.4,1032.3,1.7,2.0,6,5862.6,0
2016-12-18 23:12:01,30,47,22.3,88,0.0,1013.5,1032.4,1.0,2.0,6,5862.6,0
2016-12-18 23:42:01,30,47,22.3,90,-0.1,1013.6,1032.5,1.0,1.7,6,5862.6,0
